"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,id,if,index,linecount,new,old,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos,uid,v
"Nov 21 08:22:36 10.0.200.1 Nov 21 17:22:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60963,0,none,17,udp,64,10.0.102.3,10.0.102.1,56787,53,44","2025-11-21T08:22:36.000+0000",8,21,22,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:36 10.0.200.1 Nov 21 17:22:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60962,0,none,17,udp,64,10.0.102.3,10.0.102.1,52139,53,44","2025-11-21T08:22:36.000+0000",8,21,22,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:36 10.0.200.1 Nov 21 17:22:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60961,0,none,17,udp,59,10.0.102.3,10.0.102.1,60422,53,39","2025-11-21T08:22:36.000+0000",8,21,22,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:36 10.0.200.1 Nov 21 17:22:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60960,0,none,17,udp,59,10.0.102.3,10.0.102.1,50576,53,39","2025-11-21T08:22:36.000+0000",8,21,22,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:31 10.0.200.1 Nov 21 17:22:26 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,24647,0,DF,6,tcp,52,10.0.102.3,121.254.136.224,63778,443,0,S,2051877175,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:22:31.000+0000",8,21,22,november,31,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:31 10.0.200.1 Nov 21 17:22:26 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,24645,0,DF,17,udp,1278,10.0.102.3,121.254.136.224,51131,443,1258","2025-11-21T08:22:31.000+0000",8,21,22,november,31,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:30 10.0.200.1 Nov 21 17:22:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60956,0,none,17,udp,60,10.0.102.3,10.0.102.1,51542,53,40","2025-11-21T08:22:30.000+0000",8,21,22,november,30,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:30 10.0.200.1 Nov 21 17:22:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60955,0,none,17,udp,57,10.0.102.3,10.0.102.1,55056,53,37","2025-11-21T08:22:30.000+0000",8,21,22,november,30,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:30 10.0.200.1 Nov 21 17:22:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60954,0,none,17,udp,57,10.0.102.3,10.0.102.1,58628,53,37","2025-11-21T08:22:30.000+0000",8,21,22,november,30,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:23 10.0.200.1 Nov 21 17:22:17 ntpd[68593]: Soliciting pool server 2001:678:8::123","2025-11-21T08:22:23.000+0000",8,21,22,november,23,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,68593,ntpd,"__::_...___::_[]:____::::","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:17 10.0.200.1 Nov 21 17:22:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,5144,0,none,17,udp,229,10.0.102.3,10.0.102.255,138,138,209","2025-11-21T08:22:17.000+0000",8,21,22,november,17,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:10 10.0.200.1 Nov 21 17:22:05 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,9808,0,DF,6,tcp,52,10.0.102.3,121.254.136.251,56051,443,0,S,269059846,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:22:10.000+0000",8,21,22,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:10 10.0.200.1 Nov 21 17:22:05 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,9803,0,DF,17,udp,1278,10.0.102.3,121.254.136.251,57456,443,1258","2025-11-21T08:22:10.000+0000",8,21,22,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:05 10.0.200.1 Nov 21 17:22:00 /usr/sbin/cron[58804]: (root) CMD (/usr/sbin/newsyslog)","2025-11-21T08:22:05.000+0000",8,21,22,november,5,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,58804,"/usr/sbin/cron","__::_...___::_///[]:_()__(///)","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:22:04 10.0.200.1 Nov 21 17:21:59 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,45902,0,DF,6,tcp,52,10.0.102.3,59.151.137.3,56408,443,0,S,2302180893,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:22:04.000+0000",8,21,22,november,4,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:48 10.0.200.1 Nov 21 17:21:43 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,17005,0,DF,6,tcp,52,10.0.102.3,52.97.118.146,56407,443,0,S,754744894,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:48.000+0000",8,21,21,november,48,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,9765,0,DF,17,udp,1278,10.0.102.3,121.254.136.251,53985,443,1258","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60947,0,none,17,udp,58,10.0.102.3,10.0.102.1,65158,53,38","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60946,0,none,17,udp,58,10.0.102.3,10.0.102.1,52953,53,38","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,14539,0,DF,6,tcp,52,10.0.102.3,150.171.22.17,56406,443,0,S,2958965833,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60945,0,none,17,udp,67,10.0.102.3,10.0.102.1,51195,53,47","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:45 10.0.200.1 Nov 21 17:21:39 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60944,0,none,17,udp,67,10.0.102.3,10.0.102.1,62032,53,47","2025-11-21T08:21:45.000+0000",8,21,21,november,45,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:40 10.0.200.1 Nov 21 17:21:34 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,47403,0,DF,6,tcp,52,10.0.102.3,23.76.153.99,54637,443,0,S,690889177,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:40.000+0000",8,21,21,november,40,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:40 10.0.200.1 Nov 21 17:21:34 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60942,0,none,17,udp,60,10.0.102.3,10.0.102.1,56238,53,40","2025-11-21T08:21:40.000+0000",8,21,21,november,40,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:39 10.0.200.1 Nov 21 17:21:33 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,19990,0,DF,6,tcp,52,10.0.102.3,104.46.236.98,54636,443,0,S,4173068673,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:39.000+0000",8,21,21,november,39,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,25942,0,DF,6,tcp,52,10.0.102.3,20.247.184.142,54635,443,0,S,1805606797,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,40145,0,DF,6,tcp,52,10.0.102.3,59.151.138.102,54634,443,0,S,3598675266,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,47390,0,DF,6,tcp,52,10.0.102.3,23.76.153.99,54633,443,0,S,1390211399,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,7416,0,DF,6,tcp,52,10.0.102.3,52.110.15.77,54632,443,0,S,3489579802,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60937,0,none,17,udp,69,10.0.102.3,10.0.102.1,50258,53,49","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:38 10.0.200.1 Nov 21 17:21:32 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,51049,0,DF,6,tcp,52,10.0.102.3,52.109.44.110,54631,443,0,S,1232288027,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:38.000+0000",8,21,21,november,38,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:37 10.0.200.1 Nov 21 17:21:31 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,3539,0,DF,6,tcp,52,10.0.102.3,20.44.229.112,54630,443,0,S,3707982093,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:37.000+0000",8,21,21,november,37,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:36 10.0.200.1 Nov 21 17:21:30 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60932,0,none,17,udp,60,10.0.102.3,10.0.102.1,50400,53,40","2025-11-21T08:21:36.000+0000",8,21,21,november,36,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:35 10.0.200.1 Nov 21 17:21:29 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,13954,0,DF,6,tcp,52,10.0.102.3,40.126.35.145,54629,443,0,S,3144970736,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:35.000+0000",8,21,21,november,35,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:34 10.0.200.1 Nov 21 17:21:28 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60928,0,none,17,udp,60,10.0.102.3,10.0.102.1,57038,53,40","2025-11-21T08:21:34.000+0000",8,21,21,november,34,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:33 10.0.200.1 Nov 21 17:21:27 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,25928,0,DF,6,tcp,52,10.0.102.3,20.247.184.142,54628,443,0,S,1187767631,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:33.000+0000",8,21,21,november,33,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:33 10.0.200.1 Nov 21 17:21:27 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,29768,0,DF,6,tcp,52,10.0.102.3,13.107.246.74,54627,443,0,S,3285189834,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:33.000+0000",8,21,21,november,33,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:33 10.0.200.1 Nov 21 17:21:27 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,14528,0,DF,6,tcp,52,10.0.102.3,150.171.22.17,54626,443,0,S,1961079968,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:33.000+0000",8,21,21,november,33,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:33 10.0.200.1 Nov 21 17:21:27 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60926,0,none,17,udp,73,10.0.102.3,10.0.102.1,65222,53,53","2025-11-21T08:21:33.000+0000",8,21,21,november,33,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:32 10.0.200.1 Nov 21 17:21:26 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60923,0,none,17,udp,67,10.0.102.3,10.0.102.1,49530,53,47","2025-11-21T08:21:32.000+0000",8,21,21,november,32,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:32 10.0.200.1 Nov 21 17:21:26 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60922,0,none,17,udp,67,10.0.102.3,10.0.102.1,50552,53,47","2025-11-21T08:21:32.000+0000",8,21,21,november,32,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:21 10.0.200.1 Nov 21 17:21:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60920,0,none,17,udp,60,10.0.102.3,10.0.102.1,49757,53,40","2025-11-21T08:21:21.000+0000",8,21,21,november,21,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:21 10.0.200.1 Nov 21 17:21:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60919,0,none,17,udp,60,10.0.102.3,10.0.102.1,59936,53,40","2025-11-21T08:21:21.000+0000",8,21,21,november,21,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:20 10.0.200.1 Nov 21 17:21:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,29385,0,DF,6,tcp,52,10.0.102.3,4.213.25.240,55368,443,0,S,4104009504,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:20.000+0000",8,21,21,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:19 10.0.200.1 Nov 21 17:21:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60917,0,none,17,udp,68,10.0.102.3,10.0.102.1,57535,53,48","2025-11-21T08:21:19.000+0000",8,21,21,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:18 10.0.200.1 Nov 21 17:21:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,5132,0,none,17,udp,96,10.0.102.3,10.0.102.255,137,137,76","2025-11-21T08:21:18.000+0000",8,21,21,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:17 10.0.200.1 Nov 21 17:21:11 ntpd[68593]: Soliciting pool server 2401:c080:1c00:24a1:5400:5ff:fe04:720","2025-11-21T08:21:17.000+0000",8,21,21,november,17,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,68593,ntpd,"__::_...___::_[]:____:::::::","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:16 10.0.200.1 Nov 21 17:21:10 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,9505,0,DF,6,tcp,52,10.0.102.3,59.151.136.94,55367,443,0,S,2702721523,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:16.000+0000",8,21,21,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:16 10.0.200.1 Nov 21 17:21:10 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60916,0,none,17,udp,80,10.0.102.3,10.0.102.1,55816,53,60","2025-11-21T08:21:16.000+0000",8,21,21,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:16 10.0.200.1 Nov 21 17:21:10 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60915,0,none,17,udp,76,10.0.102.3,10.0.102.1,60544,53,56","2025-11-21T08:21:16.000+0000",8,21,21,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:16 10.0.200.1 Nov 21 17:21:10 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,598,0,DF,6,tcp,52,10.0.102.3,23.220.68.30,55366,80,0,S,1855457826,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:16.000+0000",8,21,21,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:16 10.0.200.1 Nov 21 17:21:10 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,5272,0,DF,6,tcp,52,10.0.102.3,72.154.7.109,55365,443,0,S,4192789838,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T08:21:16.000+0000",8,21,21,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:15 10.0.200.1 Nov 21 17:21:10 snort[757]: [1:2031071:5] ET INFO Microsoft Connection Test [Classification: Misc activity] [Priority: 3] {TCP} 10.0.0.254:49727 -> 23.220.68.30:80","2025-11-21T08:21:15.000+0000",8,21,21,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]______[:__]_[:_]_{}_...:_->_","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:15 10.0.200.1 Nov 21 17:21:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60910,0,none,17,udp,60,10.0.102.3,10.0.102.1,52221,53,40","2025-11-21T08:21:15.000+0000",8,21,21,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:15 10.0.200.1 Nov 21 17:21:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60908,0,none,17,udp,69,10.0.102.3,10.0.102.1,51651,53,49","2025-11-21T08:21:15.000+0000",8,21,21,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 08:21:15 10.0.200.1 Nov 21 17:21:09 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60907,0,none,17,udp,76,10.0.102.3,10.0.102.1,52491,53,56","2025-11-21T08:21:15.000+0000",8,21,21,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
